LATITUDE,LONGITUDE,geometry
-23.5419052519999,-46.630120588,POINT (333601.679432884 7395543.779418211)
-23.5551716,-46.6288109,POINT (333752.083707238 7394076.208360072)
-23.557214871,-46.6265796515,POINT (333982.4304754126 7393852.527027374)
-23.5522073,-46.6256242,POINT (334073.6778414805 7394408.162446223)
-23.5515897762352,-46.6398933815882,POINT (332616.1787690129 7394459.954008163)
-23.5554352,-46.6347785,POINT (333143.208266683 7394040.082045702)
-23.5408519,-46.6337061,POINT (333234.2832736404 7395656.260066925)
-23.5541434977209,-46.6352819434775,POINT (333090.1818454326 7394182.53686402)
-23.543249406282,-46.632469825564094,POINT (333363.5255756046 7395392.201906901)
-23.550111052,-46.639375005,POINT (332667.2267274982 7394624.311072829)
-23.5502315,-46.6264934,POINT (333982.4604322199 7394625.952161402)
-23.5560064,-46.6357408,POINT (333045.6928798532 7393975.707439804)
-23.5558894,-46.6343014,POINT (333192.4869555838 7393990.340091189)
-23.5380999003347,-46.6270588977754,POINT (333909.4855419014 7395968.726045448)
-23.5453577,-46.6309762,POINT (333518.6730750179 7395160.468552198)
-23.5458057,-46.6295654,POINT (333663.2704420192 7395112.495486382)
-23.5543123741453,-46.635363247554,POINT (333082.0951279786 7394163.741058158)
-23.540619,-46.628314,POINT (333784.5078923102 7395688.311823881)
-23.5434685,-46.6306465,POINT (333549.9542636888 7395370.057859147)
-23.557083932,-46.634114702,POINT (333213.0543171307 7393858.276816206)
-23.557188927,-46.635141803,POINT (333108.3357606541 7393845.453964146)
-23.5602658860194,-46.638143941464,POINT (332805.7585127121 7393501.216074383)
-23.5498385577647,-46.640603179,POINT (332541.4968818001 7394653.052348631)
-23.5524875206011,-46.6294890354179,POINT (333679.4767259737 7394372.65164452)
-23.5608605,-46.6383207,POINT (332788.4674073585 7393435.163058031)
-23.5565802,-46.6341828,POINT (333205.4665202586 7393913.98004112)
-23.5509234,-46.6346071,POINT (333155.0082940027 7394539.911095102)
-23.5525345010662,-46.626866642319,POINT (333947.2504903128 7394370.489887446)
-23.5364198,-46.6333092,POINT (333269.2164886852 7396147.524201127)
-23.5499077,-46.6382892,POINT (332777.8193870834 7394648.097151342)
-23.5398983,-46.6328623,POINT (333319.2305226593 7395762.841098692)
-23.5406612,-46.6319311,POINT (333415.2653286448 7395679.441105347)
-23.5364198,-46.6333092,POINT (333269.2164886852 7396147.524201127)
-23.5542880359999,-46.629909949,POINT (333638.7736678299 7394172.777251117)
-23.5575284261579,-46.626535305210496,POINT (333987.3515982118 7393817.855888718)
-23.5442634,-46.6326211,POINT (333349.3596042758 7395279.738244286)
-23.5405188,-46.633639,POINT (333240.7138133139 7395693.224998107)
-23.5510565,-46.628234,POINT (333805.8008058112 7394532.576073971)
-23.5497065,-46.6289628,POINT (333729.6996008693 7394681.227317763)
-23.551656095999896,-46.639749723,POINT (332630.9287439659 7394452.777617924)
-23.5564205159999,-46.636344067,POINT (332984.631634014 7393929.145879954)
-23.5478412,-46.6364444,POINT (332963.543439004 7394879.089096631)
-23.55475532,-46.635398875,POINT (333079.0176896693 7394114.648427309)
-23.552005594,-46.6344293299999,POINT (333174.5230721792 7394420.277624913)
-23.5444194,-46.6356804,POINT (333037.2189225397 7395258.903608124)
-23.5609162725254,-46.6347867553898,POINT (333149.2891485383 7393433.106865734)
-23.549657689,-46.6398665479999,POINT (332616.4707396535 7394673.941904625)
-23.552467621961895,-46.6382362430288,POINT (332786.4653713355 7394364.676999327)
-23.5481042,-46.6370056,POINT (332906.5820357662 7394849.310837794)
-23.5570377622887,-46.62812942243409,POINT (333824.0004568531 7393870.343340052)
-23.5559388,-46.629377,POINT (333695.2586871006 7393990.593148594)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5218847,-46.6358603,POINT (332990.3964093127 7397754.145759929)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5237229497364,-46.6324398532436,POINT (333341.9798303461 7397554.558567874)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5262621666358,-46.6310249203951,POINT (333489.6549115098 7397275.013764793)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5354810583912,-46.6354689251054,POINT (333047.5220508128 7396248.966218773)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5291810882974,-46.631745547044,POINT (333419.7487183432 7396950.941822429)
-23.521758,-46.6372174,POINT (332851.660315478 7397766.596145731)
-23.523175070087696,-46.6420489623508,POINT (332360.0947786518 7397604.036028476)
-23.5349263,-46.6349182,POINT (333103.0516441243 7396311.040136982)
-23.5298526629668,-46.6319454918946,POINT (333400.1790084067 7396876.340805862)
-23.524742596777696,-46.6483160128889,POINT (331722.15251281 7397423.114535858)
-23.5292622,-46.6318604,POINT (333408.1236895709 7396941.826304086)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.5281535,-46.6408378,POINT (332490.0716243612 7397054.14780486)
-23.5244983,-46.642357,POINT (332330.3176441934 7397457.143871527)
-23.535934176999895,-46.633561958,POINT (333242.7973250293 7396201.007308351)
-23.5297995,-46.632206,POINT (333373.5127055257 7396881.925395431)
-23.5259223284728,-46.6317159676599,POINT (333418.6653106661 7397311.844553849)
-23.5308398851822,-46.6321245588636,POINT (333383.1388984122 7396766.809815017)
-23.5289206,-46.6322583,POINT (333367.065364513 7396979.192268535)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5331832432346,-46.6370029925551,POINT (332887.9879228566 7396501.635583792)
-23.5221219,-46.6348976,POINT (333088.9986989649 7397728.998824079)
-23.524306660375,-46.64448706093751,POINT (332112.5737022351 7397475.874960278)
-23.521595682999905,-46.638752742,POINT (332694.678183067 7397782.781590097)
-23.5286481790712,-46.6314475945738,POINT (333449.5004765042 7397010.301054031)
-23.5311665362152,-46.6321891001568,POINT (333376.9604382637 7396730.562159966)
-23.5351169,-46.633754,POINT (333222.1588721148 7396291.287725731)
-23.532260908761096,-46.6329551038221,POINT (333300.1273403235 7396608.483481308)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5291810882974,-46.631745547044,POINT (333419.7487183432 7396950.941822429)
-23.5291810882974,-46.631745547044,POINT (333419.7487183432 7396950.941822429)
-23.5347439783656,-46.6352613593118,POINT (333067.7843159584 7396330.830732706)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5305553384487,-46.6320477050643,POINT (333390.6276032717 7396798.40921877)
-23.5228630822686,-46.6458686761193,POINT (331969.6631943523 7397634.117238881)
-23.5331506,-46.6332053,POINT (333275.7029853804 7396509.669991145)
-23.5343612,-46.633676,POINT (333229.1697478893 7396375.063222691)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.52285469,-46.633771768,POINT (333204.8829899604 7397649.160249743)
-23.5204225023611,-46.6359494383426,POINT (332979.4487246331 7397915.962894174)
-23.5216536,-46.6360917,POINT (332966.4759933454 7397779.467984941)
-23.5307900019999,-46.6325132329999,POINT (333343.3905396134 7396771.88226689)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.5336620130535,-46.63311075053689,POINT (333286.0014829233 7396453.146992244)
-23.5319509562794,-46.6351249250019,POINT (333078.1891861741 7396640.283637407)
-23.53393951,-46.637095572,POINT (332879.490981956 7396417.780071469)
-23.5242848081967,-46.6451010775737,POINT (332049.8485354458 7397477.576243158)
-23.5337786630269,-46.6330309534962,POINT (333294.2960218838 7396440.322147578)
-23.5264481,-46.6351972,POINT (333063.8647994541 7397249.5753966)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.5302836949969,-46.6319848628009,POINT (333396.7019475549 7396828.563458895)
-23.5295708674765,-46.631733161181295,POINT (333421.5042668026 7396907.792847917)
-23.531384799124496,-46.6324103441151,POINT (333354.6454283163 7396706.135143044)
-23.5354419921872,-46.6334697812568,POINT (333251.5879949346 7396255.618106494)
-23.5291810882974,-46.631745547044,POINT (333419.7487183432 7396950.941822429)
-23.5291810882974,-46.631745547044,POINT (333419.7487183432 7396950.941822429)
-23.5245118378892,-46.6365802302428,POINT (332920.2005365324 7397462.383478476)
-23.535934176999895,-46.633561958,POINT (333242.7973250293 7396201.007308351)
-23.5221219,-46.6348976,POINT (333088.9986989649 7397728.998824079)
-23.5312974,-46.6322948,POINT (333366.3328766258 7396715.947779091)
-23.5326297,-46.6328056,POINT (333315.8570481513 7396567.817999323)
-23.5349154618968,-46.633333983710095,POINT (333264.7891985324 7396314.082957415)
-23.5250359,-46.6372575,POINT (332851.7067112665 7397403.560998787)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5216004756987,-46.6377052252347,POINT (332801.6484494818 7397783.471773718)
-23.531384799124496,-46.6324103441151,POINT (333354.6454283163 7396706.135143044)
-23.534645242578,-46.63326429138431,POINT (333271.564203963 7396344.087551538)
-23.521914,-46.6338165,POINT (333199.12950044 7397753.278345957)
-23.5248205924054,-46.6376061463243,POINT (332815.8345341675 7397426.997553959)
-23.521404011,-46.646646392,POINT (331888.39569575 7397794.781583651)
-23.5231987174427,-46.633244028190894,POINT (333259.2045960794 7397611.676706342)
-23.52282434917,-46.650193581821696,POINT (331527.9911148658 7397633.335252307)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.5287596,-46.6315083,POINT (333443.4423558331 7396997.892049335)
-23.5225632575635,-46.6332678412839,POINT (333255.972199112 7397682.018557345)
-23.5225632575635,-46.6332678412839,POINT (333255.972199112 7397682.018557345)
-23.5354908519956,-46.6351595669066,POINT (333079.1203002753 7396248.241781084)
-23.533390668304,-46.6370700430034,POINT (332881.4039807395 7396478.587577026)
-23.5286336,-46.6425936,POINT (332311.4003850026 7396998.93106658)
-23.5317146040952,-46.6323843401884,POINT (333357.716092758 7396669.643401087)
-23.5345232,-46.6331599,POINT (333282.0689003879 7396357.723664698)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5308398851822,-46.6321245588636,POINT (333383.1388984122 7396766.809815017)
-23.5345769,-46.6339548,POINT (333200.9757397441 7396350.852799606)
-23.5309895824177,-46.6322899816092,POINT (333366.4370393887 7396750.04048579)
-23.5283653829366,-46.6313501944097,POINT (333459.0896157105 7397041.730393459)
-23.5353725,-46.6337359,POINT (333224.3292772165 7396263.00410803)
-23.5289107931825,-46.6402216559981,POINT (332553.9430010997 7396971.005757182)
-23.5274390990531,-46.6312203132164,POINT (333471.1852567879 7397144.455931162)
-23.5356298,-46.633563,POINT (333242.3070831863 7396234.712235872)
-23.521607604665,-46.6378974403404,POINT (332782.0299605958 7397782.45835047)
-23.529197391,-46.637209808,POINT (332861.8345088138 7396942.780732596)
-23.5259729780769,-46.644183992846095,POINT (332145.6342552042 7397291.704204164)
-23.534439115999895,-46.635957677,POINT (332996.3039323451 7396363.780012807)
-23.5233944616551,-46.642781729931,POINT (332285.5491773557 7397578.884680625)
-23.534741020999896,-46.633437279,POINT (333254.0226091218 7396333.280122748)
-23.5255151,-46.6308898,POINT (333502.5116116818 7397357.899164967)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.524376842,-46.63060175,POINT (333530.491836317 7397484.281676186)
-23.5343612,-46.633676,POINT (333229.1697478893 7396375.063222691)
-23.5349717664301,-46.634394890602096,POINT (333156.5398128331 7396306.614136719)
-23.5233132,-46.6312286,POINT (333465.145521665 7397601.339723881)
-23.5305903126721,-46.6392949998524,POINT (332650.6856669748 7396786.099998418)
-23.5248205924054,-46.6376061463243,POINT (332815.8345341675 7397426.997553959)
-23.535934176999895,-46.633561958,POINT (333242.7973250293 7396201.007308351)
-23.5336821,-46.6332484,POINT (333271.9724297951 7396450.762599127)
-23.5291146,-46.6357968,POINT (333006.0069156206 7396953.594433807)
-23.531053514100705,-46.6382054710852,POINT (332762.5179557271 7396736.076548671)
-23.5305903126721,-46.6392949998524,POINT (332650.6856669748 7396786.099998418)
-23.525763828312705,-46.649319329524,POINT (331621.003510432 7397308.847708283)
-23.5248205924054,-46.6376061463243,POINT (332815.8345341675 7397426.997553959)
-23.531053514100705,-46.6382054710852,POINT (332762.5179557271 7396736.076548671)
-23.535680569342695,-46.63366439818311,POINT (333232.0182398029 7396228.972230145)
-23.528219608346905,-46.64263310628569,POINT (332306.8416855646 7397044.729649795)
-23.5260902799472,-46.6491326225886,POINT (331640.4834865392 7397272.916020123)
-23.5292622,-46.6318604,POINT (333408.1236895709 7396941.826304086)
-23.525763828312705,-46.649319329524,POINT (331621.003510432 7397308.847708283)
-23.5351169,-46.633754,POINT (333222.1588721148 7396291.287725731)
-23.535134768,-46.63377912,POINT (333219.6166166252 7396289.279845619)
-23.52470993755,-46.64126672645,POINT (332441.9135725121 7397434.981149677)
-23.535295414,-46.64066468,POINT (332516.792879904 7396263.466208747)
-23.5432448194882,-46.64552866468151,POINT (332030.2715031811 7395377.47141404)
-23.542393066806095,-46.6455132691879,POINT (332030.760990841 7395471.811412348)
-23.542393066806095,-46.6455132691879,POINT (332030.760990841 7395471.811412348)
-23.5426597448354,-46.644567566358894,POINT (332127.6524563173 7395443.387438816)
-23.5420971,-46.6410291,POINT (332488.2029130715 7395509.832439429)
-23.5405803,-46.6447657,POINT (332104.782749692 7395673.430309478)
-23.5460999868451,-46.6389111421238,POINT (332709.5050802818 7395069.031828502)
-23.5483967,-46.6391285,POINT (332690.2219304581 7394814.443623041)
-23.5453957259285,-46.6397304601428,POINT (332624.9663592937 7395146.064277172)
-23.547806,-46.642351,POINT (332360.4826056263 7394876.091947553)
-23.535064282,-46.63717809,POINT (332872.4872098847 7396293.128638915)
-23.545475021,-46.6393063469999,POINT (332668.3660820891 7395137.778353484)
-23.5450036,-46.6431267,POINT (332277.7334212752 7395185.518511117)
-23.5473618,-46.6420922,POINT (332386.3406492231 7394925.5846702)
-23.540881008391295,-46.644596253891294,POINT (332122.4646784435 7395640.328676543)
-23.5412671,-46.646209,POINT (331958.2980829701 7395595.68426547)
-23.5452957,-46.638201,POINT (332780.9882120347 7395158.925814275)
-23.5452957,-46.638201,POINT (332780.9882120347 7395158.925814275)
-23.542073527,-46.64245294999991,POINT (332342.8029837373 7395510.778660903)
-23.5364057,-46.6423456,POINT (332346.5758224064 7396138.550876271)
-23.5424976259999,-46.6380153659999,POINT (332796.4008425774 7395468.996572313)
-23.536613824,-46.642537255,POINT (332327.271597604 7396115.279477792)
-23.5366895,-46.6369641,POINT (332896.3898151403 7396113.404174868)
-23.540944162,-46.6399400769999,POINT (332597.9282486393 7395638.77889182)
-23.541370757,-46.6471821869999,POINT (331859.0701938994 7395583.064540156)
-23.535203241,-46.640741599,POINT (332508.8225722818 7396273.583471237)
-23.5349454435916,-46.6396108008746,POINT (332623.9527049036 7396303.451667943)
-23.541710346042,-46.6367212621511,POINT (332927.5286336589 7395557.687195406)
-23.538410649773095,-46.633860813756094,POINT (333215.407720617 7395926.419749679)
-23.5410512797391,-46.6385493078695,POINT (332740.0574874176 7395628.539864007)
-23.542757,-46.6377366,POINT (332825.1897636444 7395440.59897938)
-23.5420451589999,-46.643482088,POINT (332237.6955817353 7395512.716321704)
-23.5349254,-46.6403728,POINT (332546.125751199 7396304.781782866)
-23.5450036,-46.6431267,POINT (332277.7334212752 7395185.518511117)
-23.542073527,-46.64245294999991,POINT (332342.8029837373 7395510.778660903)
-23.5417002078974,-46.6414720092564,POINT (332442.4803835119 7395553.266153939)
-23.535126,-46.6405084,POINT (332532.5347745362 7396282.409334817)
-23.541652978923,-46.6415591666923,POINT (332433.5220256285 7395558.394364418)
-23.535203241,-46.640741599,POINT (332508.8225722818 7396273.583471237)
-23.54143944625,-46.6473045574999,POINT (331846.6638817254 7395575.314475266)
-23.535295414,-46.64066468,POINT (332516.792879904 7396263.466208747)
-23.5438292,-46.6421961,POINT (332371.2529181667 7395316.658298114)
-23.5467385,-46.6389122,POINT (332710.2052982319 7394998.322624657)
